
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 27-Nov-2025 at 16:19:01.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        ANCHTEN1        ANCHTEN2        ANCHTEN3
   34.7250   9.8367825E+05   1.4253058E+06   9.8536981E+05   7.8612656E+05   1.2279242E+06   7.8793150E+05
   34.7375   9.8359606E+05   1.4252001E+06   9.8533156E+05   7.8602825E+05   1.2278179E+06   7.8789300E+05
   34.7500   9.8351244E+05   1.4251006E+06   9.8529112E+05   7.8592825E+05   1.2277178E+06   7.8785212E+05
   34.7625   9.8342731E+05   1.4250071E+06   9.8524850E+05   7.8582662E+05   1.2276238E+06   7.8780875E+05
   34.7750   9.8334038E+05   1.4249209E+06   9.8520319E+05   7.8572362E+05   1.2275359E+06   7.8776306E+05
   34.7875   9.8325225E+05   1.4248402E+06   9.8515588E+05   7.8561919E+05   1.2274541E+06   7.8771494E+05
   34.8000   9.8316269E+05   1.4247662E+06   9.8510619E+05   7.8551356E+05   1.2273784E+06   7.8766450E+05
   34.8125   9.8307181E+05   1.4246986E+06   9.8505438E+05   7.8540675E+05   1.2273089E+06   7.8761169E+05
   34.8250   9.8297981E+05   1.4246371E+06   9.8500038E+05   7.8529894E+05   1.2272452E+06   7.8755656E+05
   34.8375   9.8288669E+05   1.4245819E+06   9.8494425E+05   7.8519019E+05   1.2271878E+06   7.8749919E+05
   34.8500   9.8279262E+05   1.4245328E+06   9.8488606E+05   7.8508069E+05   1.2271362E+06   7.8743956E+05
   34.8625   9.8269762E+05   1.4244896E+06   9.8482594E+05   7.8497044E+05   1.2270906E+06   7.8737769E+05
   34.8750   9.8260188E+05   1.4244526E+06   9.8476381E+05   7.8485962E+05   1.2270510E+06   7.8731369E+05
   34.8875   9.8250538E+05   1.4244214E+06   9.8469975E+05   7.8474838E+05   1.2270174E+06   7.8724750E+05
   34.9000   9.8240769E+05   1.4243971E+06   9.8463331E+05   7.8463662E+05   1.2269896E+06   7.8717919E+05
   34.9125   9.8230962E+05   1.4243785E+06   9.8456512E+05   7.8452469E+05   1.2269679E+06   7.8710888E+05
   34.9250   9.8221081E+05   1.4243661E+06   9.8449488E+05   7.8441250E+05   1.2269519E+06   7.8703650E+05
   34.9375   9.8211150E+05   1.4243599E+06   9.8442269E+05   7.8430025E+05   1.2269419E+06   7.8696206E+05
   34.9500   9.8201169E+05   1.4243595E+06   9.8434869E+05   7.8418794E+05   1.2269378E+06   7.8688575E+05
   34.9625   9.8191150E+05   1.4243650E+06   9.8427288E+05   7.8407575E+05   1.2269395E+06   7.8680750E+05
   34.9750   9.8181106E+05   1.4243764E+06   9.8419525E+05   7.8396369E+05   1.2269471E+06   7.8672744E+05
   34.9875   9.8171038E+05   1.4243934E+06   9.8411600E+05   7.8385188E+05   1.2269605E+06   7.8664550E+05
   35.0000   9.8160950E+05   1.4244161E+06   9.8403506E+05   7.8374038E+05   1.2269798E+06   7.8656181E+05
   35.0125   9.8150869E+05   1.4244445E+06   9.8395250E+05   7.8362931E+05   1.2270049E+06   7.8647644E+05
   35.0250   9.8140719E+05   1.4244794E+06   9.8386794E+05   7.8351875E+05   1.2270358E+06   7.8638931E+05
   35.0375   9.8130588E+05   1.4245196E+06   9.8378194E+05   7.8340869E+05   1.2270725E+06   7.8630062E+05
   35.0500   9.8120431E+05   1.4245660E+06   9.8369419E+05   7.8329925E+05   1.2271149E+06   7.8621038E+05
   35.0625   9.8110269E+05   1.4246181E+06   9.8360481E+05   7.8319056E+05   1.2271630E+06   7.8611856E+05
   35.0750   9.8100106E+05   1.4246760E+06   9.8351381E+05   7.8308269E+05   1.2272168E+06   7.8602525E+05
   35.0875   9.8089944E+05   1.4247398E+06   9.8342125E+05   7.8297556E+05   1.2272761E+06   7.8593056E+05
   35.1000   9.8079788E+05   1.4248094E+06   9.8332706E+05   7.8286944E+05   1.2273411E+06   7.8583456E+05
   35.1125   9.8069638E+05   1.4248846E+06   9.8323138E+05   7.8276431E+05   1.2274116E+06   7.8573719E+05
   35.1250   9.8059512E+05   1.4249656E+06   9.8313425E+05   7.8266019E+05   1.2274875E+06   7.8563856E+05
   35.1375   9.8049400E+05   1.4250522E+06   9.8303556E+05   7.8255725E+05   1.2275689E+06   7.8553875E+05
   35.1500   9.8039275E+05   1.4251455E+06   9.8293500E+05   7.8245544E+05   1.2276502E+06   7.8543781E+05
   35.1625   9.8029188E+05   1.4252440E+06   9.8283306E+05   7.8235488E+05   1.2277200E+06   7.8533581E+05
   35.1750   9.8019112E+05   1.4253488E+06   9.8272956E+05   7.8225562E+05   1.2277780E+06   7.8523275E+05
   35.1875   9.8009075E+05   1.4254590E+06   9.8262450E+05   7.8215769E+05   1.2278349E+06   7.8512869E+05
   35.2000   9.7999069E+05   1.4255751E+06   9.8251806E+05   7.8206119E+05   1.2279014E+06   7.8502375E+05
   35.2125   9.7989106E+05   1.4256966E+06   9.8241025E+05   7.8196606E+05   1.2279830E+06   7.8491794E+05
   35.2250   9.7979206E+05   1.4258236E+06   9.8230112E+05   7.8187238E+05   1.2280810E+06   7.8481131E+05
   35.2375   9.7969356E+05   1.4259556E+06   9.8219075E+05   7.8178019E+05   1.2281941E+06   7.8470388E+05
   35.2500   9.7959575E+05   1.4260922E+06   9.8207925E+05   7.8168950E+05   1.2283199E+06   7.8459581E+05
   35.2625   9.7949881E+05   1.4262328E+06   9.8196669E+05   7.8160031E+05   1.2284558E+06   7.8448706E+05
   35.2750   9.7940219E+05   1.4263771E+06   9.8185275E+05   7.8151262E+05   1.2285999E+06   7.8437775E+05
   35.2875   9.7930662E+05   1.4265238E+06   9.8173800E+05   7.8142644E+05   1.2287508E+06   7.8426781E+05
   35.3000   9.7921181E+05   1.4266728E+06   9.8162225E+05   7.8134175E+05   1.2289070E+06   7.8415738E+05
   35.3125   9.7911794E+05   1.4268238E+06   9.8150569E+05   7.8125850E+05   1.2290674E+06   7.8404650E+05
   35.3250   9.7902500E+05   1.4269768E+06   9.8138831E+05   7.8117675E+05   1.2292311E+06   7.8393512E+05
   35.3375   9.7893312E+05   1.4271326E+06   9.8127019E+05   7.8109638E+05   1.2293976E+06   7.8382331E+05
   35.3500   9.7884231E+05   1.4272918E+06   9.8115156E+05   7.8101744E+05   1.2295671E+06   7.8371112E+05
   35.3625   9.7875269E+05   1.4274551E+06   9.8103231E+05   7.8093981E+05   1.2297398E+06   7.8359856E+05
   35.3750   9.7866431E+05   1.4276234E+06   9.8091269E+05   7.8086350E+05   1.2299158E+06   7.8348562E+05
   35.3875   9.7857712E+05   1.4277971E+06   9.8079262E+05   7.8078838E+05   1.2300955E+06   7.8337231E+05
   35.4000   9.7849106E+05   1.4279770E+06   9.8067200E+05   7.8071456E+05   1.2302791E+06   7.8325862E+05
   35.4125   9.7840638E+05   1.4281626E+06   9.8055125E+05   7.8064188E+05   1.2304669E+06   7.8314462E+05
   35.4250   9.7832300E+05   1.4283541E+06   9.8043019E+05   7.8057038E+05   1.2306588E+06   7.8303025E+05
   35.4375   9.7824100E+05   1.4285510E+06   9.8030888E+05   7.8049994E+05   1.2308548E+06   7.8291556E+05
   35.4500   9.7816044E+05   1.4287530E+06   9.8018756E+05   7.8043056E+05   1.2310549E+06   7.8280056E+05
   35.4625   9.7808131E+05   1.4289598E+06   9.8006619E+05   7.8036225E+05   1.2312591E+06   7.8268525E+05
   35.4750   9.7800369E+05   1.4291710E+06   9.7994494E+05   7.8029500E+05   1.2314675E+06   7.8256969E+05
   35.4875   9.7792762E+05   1.4293868E+06   9.7982375E+05   7.8022875E+05   1.2316796E+06   7.8245388E+05
   35.5000   9.7785306E+05   1.4296066E+06   9.7970288E+05   7.8016350E+05   1.2318956E+06   7.8233781E+05
   35.5125   9.7778012E+05   1.4298310E+06   9.7958231E+05   7.8009925E+05   1.2321151E+06   7.8222156E+05
   35.5250   9.7770850E+05   1.4300601E+06   9.7946188E+05   7.8003600E+05   1.2323380E+06   7.8210519E+05
   35.5375   9.7763850E+05   1.4302938E+06   9.7934194E+05   7.7997375E+05   1.2325640E+06   7.8198869E+05
   35.5500   9.7756994E+05   1.4305321E+06   9.7922238E+05   7.7991250E+05   1.2327930E+06   7.8187212E+05
   35.5625   9.7750281E+05   1.4307752E+06   9.7910338E+05   7.7985225E+05   1.2330248E+06   7.8175562E+05
   35.5750   9.7743712E+05   1.4310231E+06   9.7898488E+05   7.7979306E+05   1.2332589E+06   7.8163919E+05
   35.5875   9.7737275E+05   1.4312758E+06   9.7886694E+05   7.7973494E+05   1.2334954E+06   7.8152288E+05
   35.6000   9.7730969E+05   1.4315326E+06   9.7874969E+05   7.7967788E+05   1.2337341E+06   7.8140675E+05
   35.6125   9.7724794E+05   1.4317939E+06   9.7863306E+05   7.7962188E+05   1.2339749E+06   7.8129088E+05
   35.6250   9.7718744E+05   1.4320592E+06   9.7851712E+05   7.7956694E+05   1.2342176E+06   7.8117538E+05
   35.6375   9.7712800E+05   1.4323284E+06   9.7840188E+05   7.7951319E+05   1.2344625E+06   7.8106025E+05
   35.6500   9.7706956E+05   1.4326011E+06   9.7828725E+05   7.7946056E+05   1.2347094E+06   7.8094569E+05
   35.6625   9.7701225E+05   1.4328772E+06   9.7817338E+05   7.7940906E+05   1.2349584E+06   7.8083156E+05
   35.6750   9.7695575E+05   1.4331565E+06   9.7806031E+05   7.7935875E+05   1.2352095E+06   7.8071812E+05
   35.6875   9.7690019E+05   1.4334388E+06   9.7794788E+05   7.7930962E+05   1.2354629E+06   7.8060538E+05
   35.7000   9.7684544E+05   1.4337239E+06   9.7783619E+05   7.7926169E+05   1.2357185E+06   7.8049338E+05
   35.7125   9.7679138E+05   1.4340115E+06   9.7772531E+05   7.7921500E+05   1.2359764E+06   7.8038219E+05
   35.7250   9.7673812E+05   1.4343016E+06   9.7761525E+05   7.7916950E+05   1.2362368E+06   7.8027194E+05
   35.7375   9.7668544E+05   1.4345941E+06   9.7750594E+05   7.7912525E+05   1.2364995E+06   7.8016262E+05
   35.7500   9.7663350E+05   1.4348889E+06   9.7739744E+05   7.7908225E+05   1.2367648E+06   7.8005431E+05
   35.7625   9.7658206E+05   1.4351858E+06   9.7728981E+05   7.7904050E+05   1.2370324E+06   7.7994712E+05
   35.7750   9.7653119E+05   1.4354845E+06   9.7718300E+05   7.7899994E+05   1.2373024E+06   7.7984112E+05
   35.7875   9.7648075E+05   1.4357851E+06   9.7707706E+05   7.7896062E+05   1.2375749E+06   7.7973631E+05
   35.8000   9.7643081E+05   1.4360876E+06   9.7697206E+05   7.7892256E+05   1.2378498E+06   7.7963275E+05
   35.8125   9.7638131E+05   1.4363916E+06   9.7686794E+05   7.7888562E+05   1.2381269E+06   7.7953056E+05
   35.8250   9.7633212E+05   1.4366971E+06   9.7676469E+05   7.7884988E+05   1.2384064E+06   7.7942981E+05
   35.8375   9.7628331E+05   1.4370039E+06   9.7666244E+05   7.7881519E+05   1.2386881E+06   7.7933044E+05
   35.8500   9.7623481E+05   1.4373120E+06   9.7656112E+05   7.7878162E+05   1.2389721E+06   7.7923256E+05
   35.8625   9.7618656E+05   1.4376212E+06   9.7646075E+05   7.7874906E+05   1.2392582E+06   7.7913625E+05
   35.8750   9.7613856E+05   1.4379315E+06   9.7636138E+05   7.7871750E+05   1.2395465E+06   7.7904144E+05
   35.8875   9.7609075E+05   1.4382428E+06   9.7626300E+05   7.7868675E+05   1.2398368E+06   7.7894825E+05
   35.9000   9.7604319E+05   1.4385545E+06   9.7616575E+05   7.7865688E+05   1.2401290E+06   7.7885669E+05
   35.9125   9.7599581E+05   1.4388671E+06   9.7606950E+05   7.7862781E+05   1.2404231E+06   7.7876675E+05
   35.9250   9.7594856E+05   1.4391802E+06   9.7597431E+05   7.7859938E+05   1.2407190E+06   7.7867844E+05
   35.9375   9.7590156E+05   1.4394939E+06   9.7588019E+05   7.7857156E+05   1.2410166E+06   7.7859181E+05
   35.9500   9.7585462E+05   1.4398081E+06   9.7578719E+05   7.7854431E+05   1.2413156E+06   7.7850681E+05
   35.9625   9.7580788E+05   1.4401229E+06   9.7569531E+05   7.7851750E+05   1.2416161E+06   7.7842350E+05
   35.9750   9.7576125E+05   1.4404380E+06   9.7560462E+05   7.7849112E+05   1.2419179E+06   7.7834194E+05
   35.9875   9.7571481E+05   1.4407536E+06   9.7551506E+05   7.7846500E+05   1.2422208E+06   7.7826200E+05
   36.0000   9.7566844E+05   1.4410698E+06   9.7542675E+05   7.7843919E+05   1.2425245E+06   7.7818375E+05
   36.0125   9.7562225E+05   1.4413864E+06   9.7533956E+05   7.7841350E+05   1.2428292E+06   7.7810719E+05
   36.0250   9.7557638E+05   1.4417029E+06   9.7525388E+05   7.7838794E+05   1.2431345E+06   7.7803231E+05
   36.0375   9.7553056E+05   1.4420201E+06   9.7516938E+05   7.7836238E+05   1.2434404E+06   7.7795906E+05
   36.0500   9.7548500E+05   1.4423375E+06   9.7508631E+05   7.7833688E+05   1.2437468E+06   7.7788756E+05
   36.0625   9.7543956E+05   1.4426554E+06   9.7500462E+05   7.7831119E+05   1.2440532E+06   7.7781769E+05
   36.0750   9.7539425E+05   1.4429736E+06   9.7492431E+05   7.7828544E+05   1.2443600E+06   7.7774950E+05
   36.0875   9.7534912E+05   1.4432924E+06   9.7484544E+05   7.7825950E+05   1.2446668E+06   7.7768294E+05
   36.1000   9.7530400E+05   1.4436115E+06   9.7476794E+05   7.7823325E+05   1.2449734E+06   7.7761800E+05
   36.1125   9.7525900E+05   1.4439311E+06   9.7469194E+05   7.7820675E+05   1.2452798E+06   7.7755475E+05
   36.1250   9.7521394E+05   1.4442512E+06   9.7461738E+05   7.7817988E+05   1.2455859E+06   7.7749312E+05
   36.1375   9.7516888E+05   1.4445720E+06   9.7454425E+05   7.7815262E+05   1.2458915E+06   7.7743306E+05
   36.1500   9.7512406E+05   1.4448925E+06   9.7447288E+05   7.7812494E+05   1.2461966E+06   7.7737462E+05
   36.1625   9.7507900E+05   1.4452138E+06   9.7440294E+05   7.7809675E+05   1.2465011E+06   7.7731781E+05
   36.1750   9.7503400E+05   1.4455351E+06   9.7433462E+05   7.7806800E+05   1.2468050E+06   7.7726250E+05
   36.1875   9.7498894E+05   1.4458568E+06   9.7426794E+05   7.7803869E+05   1.2471080E+06   7.7720875E+05
   36.2000   9.7494369E+05   1.4461785E+06   9.7420281E+05   7.7800881E+05   1.2474102E+06   7.7715650E+05
   36.2125   9.7489831E+05   1.4465004E+06   9.7413931E+05   7.7797831E+05   1.2477116E+06   7.7710575E+05
   36.2250   9.7485269E+05   1.4468224E+06   9.7407744E+05   7.7794719E+05   1.2480120E+06   7.7705656E+05
   36.2375   9.7480681E+05   1.4471442E+06   9.7401712E+05   7.7791538E+05   1.2483114E+06   7.7700875E+05
   36.2500   9.7476069E+05   1.4474661E+06   9.7395844E+05   7.7788288E+05   1.2486098E+06   7.7696244E+05
   36.2625   9.7471419E+05   1.4477878E+06   9.7390138E+05   7.7784962E+05   1.2489071E+06   7.7691750E+05
   36.2750   9.7466775E+05   1.4481082E+06   9.7384631E+05   7.7781575E+05   1.2492034E+06   7.7687406E+05
   36.2875   9.7462088E+05   1.4484286E+06   9.7379275E+05   7.7778112E+05   1.2494986E+06   7.7683194E+05
   36.3000   9.7457375E+05   1.4487480E+06   9.7374106E+05   7.7774581E+05   1.2497928E+06   7.7679125E+05
   36.3125   9.7452631E+05   1.4490665E+06   9.7369112E+05   7.7770981E+05   1.2500858E+06   7.7675194E+05
   36.3250   9.7447856E+05   1.4493840E+06   9.7364294E+05   7.7767306E+05   1.2503778E+06   7.7671394E+05
   36.3375   9.7443038E+05   1.4497004E+06   9.7359644E+05   7.7763556E+05   1.2506686E+06   7.7667731E+05
   36.3500   9.7438181E+05   1.4500156E+06   9.7355162E+05   7.7759738E+05   1.2509584E+06   7.7664200E+05
   36.3625   9.7433275E+05   1.4503295E+06   9.7350856E+05   7.7755844E+05   1.2512472E+06   7.7660806E+05
   36.3750   9.7428325E+05   1.4506421E+06   9.7346706E+05   7.7751881E+05   1.2515350E+06   7.7657538E+05
   36.3875   9.7423312E+05   1.4509532E+06   9.7342731E+05   7.7747844E+05   1.2518219E+06   7.7654406E+05
   36.4000   9.7418294E+05   1.4512619E+06   9.7338956E+05   7.7743731E+05   1.2521078E+06   7.7651400E+05
   36.4125   9.7413206E+05   1.4515691E+06   9.7335331E+05   7.7739550E+05   1.2523926E+06   7.7648525E+05
   36.4250   9.7408088E+05   1.4518741E+06   9.7331894E+05   7.7735294E+05   1.2526766E+06   7.7645775E+05
   36.4375   9.7402925E+05   1.4521771E+06   9.7328619E+05   7.7730962E+05   1.2529596E+06   7.7643156E+05
   36.4500   9.7397712E+05   1.4524780E+06   9.7325512E+05   7.7726562E+05   1.2532418E+06   7.7640669E+05
   36.4625   9.7392450E+05   1.4527766E+06   9.7322575E+05   7.7722081E+05   1.2535229E+06   7.7638306E+05
   36.4750   9.7387144E+05   1.4530730E+06   9.7319794E+05   7.7717531E+05   1.2538031E+06   7.7636069E+05
   36.4875   9.7381794E+05   1.4533670E+06   9.7317175E+05   7.7712912E+05   1.2540825E+06   7.7633956E+05
   36.5000   9.7376400E+05   1.4536586E+06   9.7314712E+05   7.7708219E+05   1.2543608E+06   7.7631981E+05
   36.5125   9.7370956E+05   1.4539479E+06   9.7312394E+05   7.7703456E+05   1.2546380E+06   7.7630131E+05
   36.5250   9.7365525E+05   1.4542335E+06   9.7310281E+05   7.7698619E+05   1.2549141E+06   7.7628406E+05
   36.5375   9.7360044E+05   1.4545170E+06   9.7308300E+05   7.7693719E+05   1.2551890E+06   7.7626819E+05
   36.5500   9.7354556E+05   1.4547972E+06   9.7306500E+05   7.7688756E+05   1.2554628E+06   7.7625356E+05
   36.5625   9.7349050E+05   1.4550746E+06   9.7304850E+05   7.7683725E+05   1.2557350E+06   7.7624031E+05
   36.5750   9.7343531E+05   1.4553491E+06   9.7303356E+05   7.7678638E+05   1.2560060E+06   7.7622844E+05
   36.5875   9.7338000E+05   1.4556208E+06   9.7302012E+05   7.7673488E+05   1.2562754E+06   7.7621781E+05
   36.6000   9.7332462E+05   1.4558894E+06   9.7300812E+05   7.7668281E+05   1.2565431E+06   7.7620862E+05
   36.6125   9.7326919E+05   1.4561551E+06   9.7299762E+05   7.7663019E+05   1.2568091E+06   7.7620081E+05
   36.6250   9.7321369E+05   1.4564180E+06   9.7298844E+05   7.7657706E+05   1.2570732E+06   7.7619431E+05
   36.6375   9.7315812E+05   1.4566781E+06   9.7298062E+05   7.7652350E+05   1.2573354E+06   7.7618925E+05
   36.6500   9.7310312E+05   1.4569344E+06   9.7297462E+05   7.7646944E+05   1.2575955E+06   7.7618556E+05
   36.6625   9.7304800E+05   1.4571881E+06   9.7296975E+05   7.7641500E+05   1.2578535E+06   7.7618325E+05
   36.6750   9.7299331E+05   1.4574385E+06   9.7296644E+05   7.7636012E+05   1.2581091E+06   7.7618238E+05
   36.6875   9.7293881E+05   1.4576859E+06   9.7296450E+05   7.7630494E+05   1.2583624E+06   7.7618288E+05
   36.7000   9.7288456E+05   1.4579302E+06   9.7296388E+05   7.7624950E+05   1.2586131E+06   7.7618481E+05
   36.7125   9.7283062E+05   1.4581718E+06   9.7296456E+05   7.7619375E+05   1.2588612E+06   7.7618812E+05
   36.7250   9.7277706E+05   1.4584102E+06   9.7296656E+05   7.7613781E+05   1.2591066E+06   7.7619288E+05
   36.7375   9.7272388E+05   1.4586459E+06   9.7296981E+05   7.7608169E+05   1.2593491E+06   7.7619900E+05
   36.7500   9.7267100E+05   1.4588786E+06   9.7297419E+05   7.7602550E+05   1.2595888E+06   7.7620650E+05
   36.7625   9.7261856E+05   1.4591084E+06   9.7297975E+05   7.7596925E+05   1.2598252E+06   7.7621544E+05
   36.7750   9.7256719E+05   1.4593344E+06   9.7298712E+05   7.7591300E+05   1.2600586E+06   7.7622575E+05
   36.7875   9.7251612E+05   1.4595578E+06   9.7299538E+05   7.7585688E+05   1.2602889E+06   7.7623744E+05
   36.8000   9.7246588E+05   1.4597776E+06   9.7300512E+05   7.7580088E+05   1.2605156E+06   7.7625050E+05
   36.8125   9.7241644E+05   1.4599942E+06   9.7301606E+05   7.7574512E+05   1.2607390E+06   7.7626494E+05
   36.8250   9.7236775E+05   1.4602078E+06   9.7302831E+05   7.7568975E+05   1.2609589E+06   7.7628069E+05
   36.8375   9.7231988E+05   1.4604179E+06   9.7304169E+05   7.7563469E+05   1.2611752E+06   7.7629781E+05
   36.8500   9.7227281E+05   1.4606248E+06   9.7305631E+05   7.7558012E+05   1.2613878E+06   7.7631631E+05
   36.8625   9.7222662E+05   1.4608285E+06   9.7307206E+05   7.7552612E+05   1.2615966E+06   7.7633612E+05
   36.8750   9.7218138E+05   1.4610288E+06   9.7308881E+05   7.7547275E+05   1.2618018E+06   7.7635725E+05
   36.8875   9.7213694E+05   1.4612259E+06   9.7310675E+05   7.7542012E+05   1.2620029E+06   7.7637962E+05
   36.9000   9.7209412E+05   1.4614185E+06   9.7312619E+05   7.7536825E+05   1.2622002E+06   7.7640331E+05
   36.9125   9.7205200E+05   1.4616080E+06   9.7314656E+05   7.7531731E+05   1.2623935E+06   7.7642825E+05
   36.9250   9.7201138E+05   1.4617935E+06   9.7316825E+05   7.7526725E+05   1.2625829E+06   7.7645444E+05
   36.9375   9.7197181E+05   1.4619751E+06   9.7319106E+05   7.7521825E+05   1.2627682E+06   7.7648188E+05
   36.9500   9.7193362E+05   1.4621529E+06   9.7321500E+05   7.7517038E+05   1.2629495E+06   7.7651044E+05
   36.9625   9.7189669E+05   1.4623266E+06   9.7324000E+05   7.7512369E+05   1.2631268E+06   7.7654025E+05
   36.9750   9.7186112E+05   1.4624965E+06   9.7326612E+05   7.7507819E+05   1.2632999E+06   7.7657119E+05
   36.9875   9.7182694E+05   1.4626621E+06   9.7329331E+05   7.7503412E+05   1.2634689E+06   7.7660331E+05
   37.0000   9.7179412E+05   1.4628236E+06   9.7332144E+05   7.7499138E+05   1.2636338E+06   7.7663656E+05
   37.0125   9.7176281E+05   1.4629810E+06   9.7335062E+05   7.7495019E+05   1.2637944E+06   7.7667088E+05
   37.0250   9.7173362E+05   1.4631331E+06   9.7338131E+05   7.7491050E+05   1.2639510E+06   7.7670625E+05
   37.0375   9.7170581E+05   1.4632810E+06   9.7341288E+05   7.7487244E+05   1.2641032E+06   7.7674275E+05
   37.0500   9.7168006E+05   1.4634239E+06   9.7344569E+05   7.7483612E+05   1.2642514E+06   7.7678031E+05
   37.0625   9.7165612E+05   1.4635619E+06   9.7347956E+05   7.7480156E+05   1.2643952E+06   7.7681881E+05
   37.0750   9.7163412E+05   1.4636950E+06   9.7351456E+05   7.7476881E+05   1.2645348E+06   7.7685844E+05
   37.0875   9.7161412E+05   1.4638231E+06   9.7355062E+05   7.7473800E+05   1.2646700E+06   7.7689900E+05
